id： film1 - 这个杀手不太冷é,这个杀手不太冷 Léon,9.4,参评人数： 1814603,类型： 剧情 动作 犯罪,制片国家:  法国 / 美国,语言:  英语 / 意大利语 / 法语,上映日期： 1994-09-14(法国),片长： 110分钟(剧场版),又名:  杀手莱昂 / 终极追杀令(台) / 杀手里昂 / Leon / Leon: The Professional,导演: 吕克·贝松,编剧: 吕克·贝松,主演: 让·雷诺 / 娜塔莉·波特曼 / 加里·奥德曼 / 丹尼·爱罗 / 彼得·阿佩尔 / 迈克尔·巴达鲁科 / 艾伦·格里尼 / 伊丽莎白·瑞根 / 卡尔·马图斯维奇 / 弗兰克·赛格 / 麦温 / 乔治·马丁 / 罗伯特·拉萨多 / 亚当·布斯奇 / 马里奥·托迪斯科 / 萨米·纳塞利,豆瓣链接：https://movie.douban.com/subject/1295644/,IMDb链接： https://www.imdb.com/title/tt0110413,"简介： 
                                　　里昂（让·雷诺饰）是名孤独的职业杀手，受人雇佣。一天，邻居家小姑娘马蒂尔达（纳塔丽·波特曼饰)敲开他的房门，要求在他那里暂避杀身之祸。原来邻居家的主人是警方缉毒组的眼线，只因贪污了一小包毒品而遭恶警（加里·奥德曼饰）杀害全家的惩罚。马蒂尔达得到里昂的留救，幸免于难，并留在里昂那里。里昂教小女孩使枪，她教里昂法文，两人关系日趋亲密，相处融洽。
                                     
                                　　女孩想着去报仇，反倒被抓，里昂及时赶到，将女孩救回。混杂着哀怨情仇的正邪之战渐次升级，更大的冲突在所难免……
                        "
id： film16 - 触不可及,触不可及 Intouchables,9.2,参评人数： 751032,类型： 剧情 喜剧,制片国家:  法国,语言:  法语,上映日期： 2011-11-02(法国),片长： 112分钟,又名:  闪亮人生(港) / 逆转人生(台) / 无法触碰 / 最佳拍档 / 不可触碰 / 不可触摸 / Untouchable / The Intouchables,导演: 奥利维埃·纳卡什 埃里克·托莱达诺,编剧: 奥利维埃·纳卡什 埃里克·托莱达诺,主演: 弗朗索瓦·克鲁塞 / 奥玛·希 / 安娜·勒尼 / 奥德雷·弗勒罗 / 托马·索利韦尔,豆瓣链接：https://movie.douban.com/subject/6786002/,IMDb链接： https://www.imdb.com/title/tt1675434,"简介： 
                                　　因为一次跳伞事故，白人富翁菲利普Philippe（弗朗索瓦·克鲁塞 François Cluzet 饰）瘫痪在床，欲招聘一名全职陪护。由于薪酬高，应聘者云集，个个舌灿莲花，却无法打动他的心。直到黑人德希斯Driss（奥玛·赛 Omar Sy 饰）的出现才让他作出决定。德希斯刚从监狱出来，背负家庭重担，一心只想寻张辞退信以申领救济金，而且他明显对女助理的兴趣要远大于这份工作。但是菲利普还是一眼相中了这个小伙子。于是，德希斯开始了一个月的试用期。虽然舒适的豪宅环境让他倍感虚荣，但是他仍面临很多挑战：不仅要为菲利普作身体复健，还得给他洗浴、灌肠、拆信、穿丝袜等。起初，两人的思维方式与价值观大相径庭，但是，随着了解的不断深入，他们成为了朋友……
                                     
                                　　本片取材于真实事件，获2011年东京电影节最佳影片金麒麟奖，弗朗索瓦·克鲁塞与奥玛·赛分享影帝桂冠。
                        "

id： film17 - 七宗罪7,七宗罪 Se7en,8.8,参评人数： 734926,类型： 剧情 悬疑 惊悚 犯罪,制片国家:  美国,语言:  英语 / 葡萄牙语,上映日期： 1995-09-22(美国),片长： 127分钟,又名:  火线追缉令(台) / 7宗罪 / Seven,导演: 大卫·芬奇,编剧: 安德鲁·凯文·沃克,主演: 摩根·弗里曼 / 布拉德·皮特 / 凯文·史派西 / 格温妮斯·帕特洛 / 安德鲁·凯文·沃克 / 约翰·卡西尼 / 雷格·E·凯蒂 / 李·厄米,豆瓣链接：https://movie.douban.com/subject/1292223/,IMDb链接： https://www.imdb.com/title/tt0114369,"简介： 
                                　　“暴食”、“贪婪”、“懒惰”、“嫉妒”、“骄傲”、“淫欲”、“愤怒”，这是天主教教义所指的人性七宗罪。城市中发生的连坏杀人案，死者恰好都是犯有这些教义的人。凶手故弄玄虚的作案手法，令资深冷静的警员沙摩塞（摩根•弗里曼 Morgan Freeman 饰）和血气方刚的新扎警员米尔斯（布拉德•皮特 Brad Pitt 饰）都陷入了破案的谜团中。他们去图书馆研读但丁的《神曲》，企图从人间地狱的描绘中找到线索，最后从宗教文学哲学的世界中找到了凶手作案计划和手段的蛛丝马迹。凶手前来投案自首，这令众人都松了一口气，以为案件就此结束，怎料还是逃不出七宗罪的杀人逻辑，这次凶手瞄准的目标，是那个犯了“愤怒”罪的人……
                        "

id： film18 - 狮子王,狮子王 The Lion King,9.0,参评人数： 613089,类型： 动画 歌舞 冒险,制片国家:  美国,语言:  英语 / 斯瓦希里语 / 科萨语 / 祖鲁语,上映日期： 1995-07-15(中国大陆) 1994-06-15(美国) 2011-09-16(美国),片长： 89 分钟,又名:  狮子王3D,导演: 罗杰·阿勒斯 罗伯·明可夫,编剧: 艾琳·梅琪 乔纳森·罗伯特  琳达·伍尔芙顿,主演: 乔纳森·泰勒·托马斯 / 马修·布罗德里克 / 杰瑞米·艾恩斯 / 詹姆斯·厄尔·琼斯 / 莫伊拉·凯利 / 内森·连恩 / 尼基塔·卡兰姆 / 厄尼·萨贝拉 / 乌比·戈德堡 / 罗温·艾金森,豆瓣链接：https://movie.douban.com/subject/1301753/,IMDb链接： https://www.imdb.com/title/tt0110357,"简介： 
                                　　辛巴是狮子王国的小王子，他的父亲穆法沙是一个威严的国王。然而叔叔刀疤却对穆法沙的王位觊觎已久。
                                     
                                　　要想坐上王位宝座，刀疤必须除去小王子。于是，刀疤利用种种借口让辛巴外出，然后伺机大开杀戒，无奈被穆法沙即时来救。在反复的算计下，穆法沙惨死在刀疤手下，刀疤别有用心的劝辛巴离开，一方面派人将他赶尽杀绝。
                                     
                                　　辛巴逃亡中遇到了机智的丁满和善良的彭彭，他们抚养辛巴长成雄壮的大狮子，鼓励他回去森林复国。在接下来一场复国救民的斗争中，辛巴真正长成一个坚强的男子汉，领会了责任的真谛。
                        "

id： film19 - 熔炉도가니,熔炉 도가니,9.3,参评人数： 705086,类型： 剧情,制片国家:  韩国,语言:  韩语,上映日期： 2011-09-22(韩国),片长： 125分钟,又名:  无声呐喊(港) / 漩涡 / Silenced / The Crucible,导演: 黄东赫,编剧: 黄东赫 孔枝泳,主演: 孔侑 / 郑有美 / 金贤秀 / 郑仁絮 / 白承焕 / 张光 / 金民尚 / 林贤成 / 金周灵 / 严孝燮 / 全国焕 / 崔镇浩 / 金志映 / 严智星 / 许在浩 / 张素妍,豆瓣链接：https://movie.douban.com/subject/5912992/,IMDb链接： https://www.imdb.com/title/tt2070649,"简介： 
                                　　来自首尔的哑语美术老师仁浩（孔宥 饰）来到雾津，应聘慈爱聋哑人学校。天降大雾，他意外撞车，维修时邂逅了人权组织成员柔珍（郑有美 饰）。仁浩妻子早亡，8岁女儿天生哮喘由祖母照看，所以他不辞辛苦谋职养家。然而，双胞胎的校长与教导主任竟逼仁浩索贿5千万韩元。同时，仁浩逐渐发现学校笼罩着一种紧张压抑的气氛，令人窒息。有三个孩子引人关注：聪颖的金妍斗（金贤秀 饰）、贪吃的陈宥利（郑仁絮 饰）和弟弟自杀身亡的全民秀（白承焕 饰），民秀总是满脸淤青。下课后，仁浩还听到女厕所中有呼喊与哭泣，在门卫的阻拦下他未深究。之后。他意外目睹了校长行贿警察，教导员毒打民秀，宿导溺罚妍斗的行径。一个惊天的隐秘被慢慢揭开，真相令韩国震惊……
                                     
                                　　本片取材于2005年光州一所聋哑障碍人学校的真实事件，改编自韩国作家孔枝泳的同名小说。
                        "

id： film20 - 钢铁侠33,钢铁侠3 Iron Man 3,7.8,参评人数： 365643,类型： 动作 科幻,制片国家:  美国 / 中国大陆,语言:  英语 / 汉语普通话,上映日期： 2013-05-01(中国大陆) 2013-04-18(伦敦首映) 2013-05-03(美国),片长： 134分钟(中国大陆),又名:  铁甲奇侠3(港) / 钢铁人3(台) / 铁人3,导演: 沙恩·布莱克,编剧: 沙恩·布莱克 德鲁·皮尔斯 斯坦·李 唐·赫克 拉里·利伯 杰克·科比,主演: 小罗伯特·唐尼 / 盖·皮尔斯 / 格温妮斯·帕特洛 / 本·金斯利 / 唐·钱德尔 / 保罗·贝坦尼 / 丽贝卡·豪尔 / 乔恩·费儒 / 泰·辛普金斯 / 威廉姆·赛德勒 / 詹姆斯·戴尔 / 伊芳·齐玛 / 阿什利·汉弥尔顿 / 王学圻 / 范冰冰,豆瓣链接：https://movie.douban.com/subject/3231742/,IMDb链接： http://www.marvel.com/ironman3 https://www.imdb.com/title/tt1300854 https://site.douban.com/171632/,"简介： 
                                    　　自纽约事件以来，托尼·斯塔克（小罗伯特·唐尼 Robert Downey Jr. 饰）为前所未有的焦虑症所困扰。他疯狂投入钢铁侠升级版的研发，为此废寝忘食，甚至忽略了女友佩珀·波茨（格温妮斯·帕特洛 Gwyneth Paltrow 饰）的感受。与此同时，臭名昭著的恐怖头目曼达林（本·金斯利 Ben Kingsley 饰）制造了一连串的爆炸袭击事件，托尼当年最忠诚的保镖即在最近的一次袭击中身负重伤。未过多久，托尼、佩珀以及曾与他有过一面之缘的女植物学家玛雅（丽贝卡·豪尔 Rebecca Hall 饰）在家中遭到猛烈的炮火袭击，几乎丧命，而这一切似乎都与22年前那名偶然邂逅的科学家阿尔德里奇·基连（盖·皮尔斯 Guy Pearce 饰）及其终极生物的研究有关。
                                         
                                    　　即使有精密先进的铠甲护身，也无法排遣发自心底的焦虑。被击碎一切的托尼，如何穿越来自地狱的熊熊烈...
                            "

id： film21 - 情书,情书 Love Letter,8.9,参评人数： 679437,类型： 剧情 爱情,制片国家:  日本,语言:  日语,上映日期： 1999-03(中国大陆) 1995-03-25(日本),片长： 117分钟,又名:  When I Close My Eyes / Letters of Love,导演: 岩井俊二,编剧: 岩井俊二,主演: 中山美穗 / 丰川悦司 / 酒井美纪 / 柏原崇 / 范文雀 / 篠原胜之 / 铃木庆一 / 田口智朗 / 加贺麻理子 / 光石研 / 铃木兰兰 / 盐见三省 / 中村久美 / 梅田凡乃 / 长田江身子  / 小栗香织 / 神户浩 / 酒井敏也 / 山口诗史 / 山崎一 / 德井优 / 武藤寿美,豆瓣链接：https://movie.douban.com/subject/1292220/,IMDb链接： https://www.imdb.com/title/tt0113703,"简介： 
                                　　日本神户某个飘雪的冬日，渡边博子（中山美穗）在前未婚夫藤井树的三周年祭日上又一次悲痛到不能自已。正因为无法抑制住对已逝恋人的思念，渡边博子在其中学同学录里发现“藤井树” 在小樽市读书时的地址时，依循着寄发了一封本以为是发往天国的情书。
                                     
                                　　不想不久渡边博子竟然收到署名为“藤井树（中山美穗）”的回信，经过进一步了解，她知晓此藤井树是一个同她年纪相仿的女孩，且还是男友藤井树（柏原崇）少年时代的同班同学。为了多了解一些昔日恋人在中学时代的情况，渡边博子开始与女性藤井树书信往来。而藤井树在不断的回忆中，渐渐发现少年时代与她同名同姓的那个藤井树曾对自己藏了一腔柔情。
                        "

id： film22 - 黑客帝国,黑客帝国 The Matrix,9.0,参评人数： 593089,类型： 动作 科幻,制片国家:  美国 / 澳大利亚,语言:  英语,上映日期： 1999-03-31(美国),片长： 136分钟,又名:  22世纪杀人网络(港) / 廿二世纪杀人网络(港) / 骇客任务(台) / 骇客帝国,导演: 莉莉·沃卓斯基 拉娜·沃卓斯基,编剧: 莉莉·沃卓斯基 拉娜·沃卓斯基,主演: 基努·里维斯 / 劳伦斯·菲什伯恩 / 凯瑞-安·莫斯 / 雨果·维文 / 格洛丽亚·福斯特 / 乔·潘托里亚诺 / 马库斯·钟 / 朱利安·阿拉汗加 / 马特·多兰 / 贝琳达·麦克洛里 / 安东尼雷派克 / 罗伯特·泰勒 / 阿达·尼科德莫 / 罗温·维特 / Tamara Brown / Natalie Tjen / 比尔·扬 / Chris Scott / 纳许·埃哲顿,豆瓣链接：https://movie.douban.com/subject/1291843/,IMDb链接： https://www.imdb.com/title/tt0133093,"简介： 
                                　　不久的将来，网络黑客尼奥（基奴李维斯 饰）对这个看似正常的现实世界产生了怀疑。他结识了黑客崔妮蒂（凯莉·安·摩丝 饰），并见到了黑客组织的首领墨菲斯（劳伦斯·菲什伯恩 饰）。墨菲斯告诉他，现实世界其实是由一个名叫“母体”的计算机人工智能系统控制，人们就像他们饲养的动物，没有自由和思想，而尼奥就是能够拯救人类的救世主。
                                     
                                　　可是，救赎之路从来都不会一帆风顺，到底哪里才是真实的世界？如何才能打败那些超人一样的特勤？尼奥是不是人类的希望？这是黑客的帝国，程序和代码欢迎大家的到来。.
                        "

id： film23 - 沉默的羔羊,沉默的羔羊 The Silence of the Lambs,8.8,参评人数： 637162,类型： 剧情 惊悚 犯罪,制片国家:  美国,语言:  英语,上映日期： 1991-02-14(美国),片长： 118分钟,又名:,导演: 乔纳森·戴米,编剧: 托马斯·哈里斯 泰德·塔里,主演: 朱迪·福斯特 / 安东尼·霍普金斯 / 斯科特·格伦 / 安东尼·希尔德 / 布鲁克·史密斯 / 卡斯·莱蒙斯 / 弗兰基·费森 / 泰德·拉文 / 崔西·沃特 / 丹·巴特勒 / 达拉,豆瓣链接：https://movie.douban.com/subject/1293544/,IMDb链接： https://www.imdb.com/title/tt0102926,"简介： 
                                　　联调局学院学员 Clarice M. Starling（乔迪·福斯特 饰）受行为科学组的 Jack Crawford（斯科特·格伦 饰）指派，前往州立巴尔的摩法医院访问被监禁的精神科医生 Hannibal Lecter（安东尼·霍普金斯 饰）。Lecter要求转到条件较 好的联邦机构，远离常常折磨他的 Frederick Chilton 医生（安东尼·希尔德 饰），并愿意为此提供持续作案的连环杀手水牛比尔（泰德·莱文 饰）的心理分析……
                        "

id： film24 - 小丑,小丑 Joker,8.7,参评人数： 750509,类型： 剧情 惊悚 犯罪,制片国家:  美国 / 加拿大,语言:  英语,上映日期： 2019-08-31(威尼斯电影节) 2019-10-04(美国),片长： 122分钟,又名:  小丑起源电影：罗密欧 / Romeo / Joker Origin Movie,导演: 托德·菲利普斯,编剧: 托德·菲利普斯 斯科特·西尔弗 鲍勃·凯恩 比尔·芬格 杰瑞·罗宾逊,主演: 华金·菲尼克斯 / 罗伯特·德尼罗 / 马克·马龙 / 莎姬·贝兹 / 谢伊·惠格姆 / 弗兰西丝·康罗伊 / 布莱恩·考伦 / 布莱恩·泰里·亨利 / 布莱特·卡伦 / 道格拉斯·霍奇斯 / 格伦·弗莱施勒 / 比尔·坎普 / 乔什·帕斯 / 但丁·佩雷拉-奥尔森 / 玛丽·凯特·马拉特 / 迈克尔·本茨 / 莎珑·华盛顿 / 桑德拉·詹姆斯 / 托尼·赫德 / 曼德拉·贝拉米 / 乔·奥克曼 / 卡尔·伦德施泰特 / 米克·奥罗克 / 大卫·吉布森 / 伊万·罗萨多 / 安妮·比萨比亚 / 布莱斯·科里根 / 乔恩·道格拉斯·雷尼 / 艾恩斯利·丹恩 / 杰森·约翰·奇卡莱塞,豆瓣链接：https://movie.douban.com/subject/27119724/,IMDb链接： http://www.jokermovie.net https://www.imdb.com/title/tt7286456,"简介： 
                                　　湿冷无望的哥谭市，卑微的亚瑟·弗兰克（华金·菲尼克斯 Joaquin Phoenix 饰）依靠扮演小丑赚取营生。与之相依为命的母亲患有精神疾病，而亚瑟深记母亲的教诲，无论遭受怎样的挫折都笑对人生，却因此让自己背负着莫大的压力，濒临崩溃。他梦想成为一名脱口秀演员，怎奈生活一次次将失望狠狠地砸在他的头上。不仅如此，他因意外丢掉了工作，偶然瞥见母亲的秘密，又使他心中燃起对那个与之地位悬殊却从未谋面的父亲的殷切渴望。命运习惯了事与愿违，空荡荡的地铁内，悲伤的小丑在无法自已的癫狂笑声中大开杀戒……
                                     
                                　　本片荣获第76届威尼斯电影节金狮奖。
                        "

id： film25 - 搏击俱乐部,搏击俱乐部 Fight Club,9.0,参评人数： 657234,类型： 剧情 动作 悬疑 惊悚,制片国家:  美国 / 德国,语言:  英语,上映日期： 1999-09-10(威尼斯电影节) 1999-10-15(美国),片长： 139 分钟,又名:  搏击会(港) / 斗阵俱乐部(台) / 格斗俱乐部,导演: 大卫·芬奇,编剧: 恰克·帕拉尼克 吉姆·乌尔斯,主演: 爱德华·诺顿 / 布拉德·皮特 / 海伦娜·伯翰·卡特 / 扎克·格雷尼尔 / 米特·洛夫 / 杰瑞德·莱托 / 艾恩·贝利 / 里奇蒙德·阿奎特  / 乔治·马奎尔,豆瓣链接：https://movie.douban.com/subject/1292000/,IMDb链接： https://www.imdb.com/title/tt0137523,"简介： 
                                　　杰克（爱德华•诺顿 饰）是一个大汽车公司的职员，患有严重的失眠症，对周围的一切充满危机和憎恨。
                                     
                                　　一个偶然的机会，杰克遇上了卖肥皂的商人泰勒（布拉德•皮特），一个浑身充满叛逆、残酷和暴烈的痞子英雄，并因为自己公寓失火而住进了泰勒破旧不堪的家中。两人因缘际会地成为了好朋友，并创立了“搏击俱乐部”：一个让人们不戴护具而徒手搏击，宗旨在于发泄情绪的地下组织。
                                     
                                　　俱乐部吸引了越来越多的人，逐渐发展成为一个全国性的地下组织，而泰勒也以自己个人的魅力，吸引着那些盲目的信徒。俱乐部的成员们到处滋事打架、大肆破坏，泰勒本人的行为也越来越疯狂。
                                     
                                　　杰克对于“搏击俱乐部”的现况及泰勒的行为越来越无法忍受，和泰勒发生争执，泰勒离开了他。然而，杰克发现，他走到何处都无法摆脱泰勒的影子，他开始思考：我到底是谁？
                        "
